LPS, LS, LP, PS, LPSLow, LSLow
0.83097,2.9425,0.85883,0.31988,0.59593,-3.4543
0.80724,-1.5364,0.7309,0.53747,0.85467,-0.12472
0.76067,0.48515,0.74549,0.68963,0.73972,-1.6072
0.73274,1.8429,0.7797,0.67109,0.74107,4.5261
0.67457,-0.76131,0.76421,0.30756,0.64127,0.41163
0.76861,3.3001,0.85053,0.53269,0.68156,3.9551
0.82269,4.5091,0.59457,0.48534,0.98824,1.0878
0.69935,0.95165,0.93648,0.38977,0.80432,0.66182
0.77476,-0.94167,0.81411,0.43092,0.70016,0.34065
0.78826,-2.0731,0.7813,0.50536,0.75545,2.0391
0.80971,1.4246,0.74354,0.52435,0.93169,-0.29248
0.66024,-0.59303,0.74279,0.61778,0.85583,-2.76
0.73081,0.8448,0.87543,0.71598,0.70725,-0.75135
0.84522,0.89079,0.92329,0.5749,0.74667,4.1585
0.65767,-4.6157,0.60726,0.48326,0.97844,-2.3483
0.81868,-2.6321,0.521,0.70235,0.93593,2.0981
0.75744,-1.3762,0.71646,0.68007,0.27368,0.55383
0.66206,-2.8337,0.6267,0.53,0.56153,-1.0691
0.73402,-2.4846,0.49742,0.66028,0.55343,-0.49435
0.81767,-1.6846,0.9803,0.57082,0.798,1.4459
0.84857,-1.6154,0.83746,0.62576,0.56292,0.69645
0.74391,0.1312,0.77443,0.51543,0.37161,-1.3562
0.80851,0.99119,0.525,0.33314,0.75378,2.5783
0.77056,-2.483,0.63129,0.40969,0.71282,1.6447
0.72481,-1.2521,0.68208,0.065016,0.86106,0.5697
0.63108,0.27429,0.5682,0.64531,0.77604,-1.5071
0.66139,-0.24255,0.6569,0.54453,0.8007,0.55625
0.82011,1.4833,0.62348,0.52377,0.80933,-2.2023
0.82921,-1.3429,0.73898,0.34839,0.94155,-1.3433
0.65378,2.0365,0.70427,0.65388,0.61971,0.46538
0.70567,2.4161,0.69608,0.70246,0.7166,1.3807
0.77632,3.4998,0.77402,0.51147,0.90102,0.95637
0.74209,-2.3472,0.61197,0.68527,0.82041,0.18772
0.87725,0.88615,0.68237,0.61233,0.79491,-0.82229
0.61274,2.4209,0.61465,0.70194,0.799,-1.9789
0.75918,-0.68199,0.71466,0.55282,0.75026,0.051362
0.84933,1.4907,0.89255,0.68573,0.77512,2.243
0.69044,2.5702,0.85009,0.61733,0.67873,-0.29524
0.64474,-0.036354,0.66446,0.71024,0.65242,0.43937
0.73712,-0.94377,0.66506,0.5766,0.76175,3.885
0.71667,4.4741,0.75309,0.43575,0.60636,-2.9706
0.77891,-0.38588,1.0276,0.56609,0.33131,3.3397
0.74955,-2.4888,0.86777,0.39652,0.91575,3.8554
0.66325,-1.339,0.64992,0.38499,0.58896,-2.2107
0.67192,-1.8311,0.70412,0.3661,0.88664,-1.767
0.81714,-1.3301,0.83994,0.65177,0.69486,-0.94736
0.70656,-1.2693,0.44373,0.59414,0.94643,0.55677
0.6762,0.76146,0.70764,0.51338,0.76073,-1.5829
0.77946,2.5929,0.83781,0.68673,0.95407,3.023
0.52698,-0.88357,0.90865,0.38778,0.69607,-0.66089
0.80323,0.9638,0.52791,0.58138,0.56359,0.41709
0.71927,1.0365,0.71594,0.63329,0.71775,1.5388
0.82986,-1.0957,0.91333,0.63633,0.79741,3.3683
0.87777,0.64017,0.89688,0.33095,0.70694,-0.41186
