LPS, LS, LP, PS, LPSLow, LSLow
0.38985,-0.47125,0.5539,-0.0064685,0.226,1.156
0.11338,-1.1325,0.23742,0.16519,0.31184,-1.4319
0.22579,1.209,-0.063194,-0.16979,-0.28231,0.60814
0.24433,-0.62287,0.47253,0.34371,-0.175,-2.4019
0.25783,0.28916,0.17817,-0.21046,-0.07708,2.6167
0.28204,-0.91103,0.50004,0.40591,0.26644,-1.1961
0.20036,1.6694,0.021059,-0.06224,0.32729,0.090105
0.35843,-2.8858,0.17617,0.13707,0.095363,1.2476
0.21128,-2.2804,0.11837,0.17599,-0.15686,-0.96719
0.30973,0.30104,0.14326,0.2831,0.28562,1.9714
0.2494,-0.43296,0.32956,0.70575,-0.21123,-1.016
0.35922,-1.4638,0.20158,0.25555,0.26807,-0.012549
0.30514,2.4993,0.48596,-0.17337,0.26235,-1.9541
0.04126,-2.1963,-0.060427,0.39604,0.17409,1.256
0.20093,-0.95186,0.40414,0.34673,0.099503,-1.8677
0.15435,-0.18253,0.068714,0.46801,0.084545,1.0652
0.30638,-0.72121,0.33147,0.19876,0.35368,2.3027
0.37192,-0.91089,0.10008,0.31342,-0.68414,-0.75312
0.23816,-0.62763,0.14661,0.27321,0.11511,4.6645
-0.04546,1.7322,0.058823,0.036977,0.088671,-1.9086
-0.18924,1.5085,0.44974,0.086309,-0.36674,-1.3867
0.38258,2.4841,0.32268,0.21272,0.10628,-2.3826
-0.16726,3.3786,0.61426,0.24948,-0.010691,4.4245
-0.041879,-0.59574,0.29333,0.001802,0.30653,-0.17051
0.13612,-1.2001,0.17399,0.30714,0.15605,0.62707
0.30718,-0.71242,-0.073329,0.16635,-0.36384,0.74199
0.34719,-2.6255,0.32768,0.16553,-0.0029145,-1.0326
0.32626,-2.3986,-0.04196,-0.79484,0.19957,2.2274
0.22091,-1.4162,-0.3745,-0.087897,-0.062644,-2.0366
0.091738,4.7339,-0.014691,0.3151,0.14062,1.1878
0.3088,-1.927,-0.13936,-0.10746,0.26769,-1.027
0.17878,0.72551,-0.50683,-0.47025,0.42686,-0.18391
0.27378,-0.64307,0.10143,0.071984,-0.50544,-0.32781
0.11826,0.19852,-0.32929,0.42797,0.26907,-0.7353
0.16701,0.52845,0.19371,-0.23336,0.34607,-2.0967
0.12218,0.78364,0.12453,0.13173,-0.034921,-1.6641
0.038327,0.53692,-0.022273,0.57439,0.26096,-0.48959
0.33447,0.90722,0.34426,0.3227,0.27006,2.2956
-0.0080857,-1.5988,0.42393,-0.06032,0.16912,2.3249
0.4806,0.347,-0.087169,0.39409,0.30742,0.23283
0.34261,-1.3156,0.031566,0.10771,-0.19064,2.4009
0.24651,-1.0377,-0.35298,0.11659,-0.034775,0.47849
0.29805,2.6872,0.040502,0.49685,0.32605,-0.50971
0.045828,-1.7342,-0.55471,0.23083,-0.38502,0.51408
0.27641,2.239,0.092337,0.001428,0.034798,-1.0024
0.35845,1.4004,0.1627,-0.047506,0.35066,-1.1377
0.16545,1.0215,-0.32459,0.62442,0.10417,0.8298
0.39844,1.5167,0.29126,0.22401,0.25547,-2.4867
0.42585,0.20976,0.2621,0.48715,-0.16507,0.015389
0.21989,0.86219,0.0028204,0.27111,-0.17298,-3.74
0.20404,4.5306,0.12762,-0.28993,0.10965,-0.10601
0.062289,2.6483,-1.0042,-0.3984,-0.14179,-0.222
0.25027,0.94345,-0.077403,0.00074268,0.11844,1.9437
0.046547,0.49011,0.14125,0.054889,-0.031826,2.2444
0.4034,0.02837,0.34211,0.18535,0.27259,2.4004
0.066938,-0.64964,0.30208,-0.532,-0.00045218,0.060361
0.11082,1.2732,0.31114,-0.1693,0.042866,0.75256
0.061532,-1.3512,0.35512,0.1763,0.32559,-0.12447
0.2764,0.11576,0.62292,0.046687,0.018089,-0.95282
0.14668,-3.2913,0.069256,-0.24353,0.64187,-0.67033
0.11289,0.24904,0.33519,0.26793,-0.54501,-1.695
0.33766,0.41698,0.16242,0.18232,0.49756,0.12219
0.24881,0.87262,0.36614,-0.72353,0.089813,-2.2014
-0.06318,-2.6015,0.22461,0.26838,0.46344,-1.0153
0.14051,1.7596,-0.22179,0.13091,-0.17086,-4.1366
0.19236,3.799,0.16054,-0.042398,0.13483,-0.75544
0.36147,-1.1277,0.23222,-0.042916,0.38613,0.36141
0.56356,-2.5683,-0.064809,0.50361,-0.18775,1.601
0.25935,1.8047,0.26604,0.15125,0.3364,0.20954
0.23104,1.2195,0.096037,0.074841,0.010476,-0.53741
0.32226,1.8792,0.41064,-0.019554,0.18643,-0.65591
0.016019,-1.2179,-0.067686,0.24005,-0.54228,-1.0248
-0.059981,-0.13838,0.29738,0.26197,0.61318,1.0219
0.23847,1.271,0.53266,0.12704,-0.0053983,-0.61584
0.22819,0.56486,0.64639,0.15653,0.303,0.99938
0.017009,-0.61657,-0.088662,0.061114,-0.08531,-0.75606
0.38957,1.7414,0.07723,0.10976,0.38784,-2.0181
0.14849,2.3392,-0.27651,0.37845,-0.33973,-0.11887
0.19976,-0.78282,0.3991,-1.8375,0.42653,0.53859
0.067769,1.368,-0.0024659,0.2286,-0.48942,0.27854
0.25152,-1.8431,0.59262,-0.1063,-0.27964,2.3213
0.40004,7.4569,0.21864,0.32919,0.22392,-0.13798
0.069387,-0.0070221,0.69367,0.16675,0.11661,-3.1107
0.21297,-1.1677,-0.16271,0.4627,0.45307,2.2802
0.14544,0.95078,0.3424,0.036814,0.37606,-0.086232
0.066467,1.0053,-0.03699,0.33804,0.44445,1.0824
0.074002,0.43158,0.086034,0.39193,0.6847,2.8663
0.013859,2.2513,0.35234,-0.085077,0.4689,-1.0308
0.20444,-1.2297,0.28442,0.15867,0.35936,-0.21186
0.19403,-1.6148,0.090872,0.26275,0.2558,2.3358
0.23725,-0.58721,-0.24385,0.027133,0.19627,1.8321
0.24234,-3.4618,0.48544,-0.081815,0.29909,-0.18155
0.1551,1.7005,-1.139,0.34514,-0.21026,-0.87217
0.16245,-0.68602,-0.0041387,-0.26393,-0.078607,3.2158
0.39325,-0.41067,0.2082,-0.039055,-0.21779,-1.4361
0.03327,1.3972,0.44438,0.036992,0.52037,-1.1055
-0.0171,1.1243,0.22358,0.18696,-0.18994,2.0118
0.11432,0.76941,-0.16357,-0.26915,-0.19092,0.73105
0.31076,3.4652,0.36773,0.25466,0.29926,-1.2324
0.23668,-1.4014,0.50784,-0.21496,0.21719,-2.1761
0.43641,-3.7248,0.45342,-0.40799,0.32602,-2.544
0.5309,-1.7906,-0.098127,0.43844,-0.1108,3.5483
-0.12556,-0.93231,0.40907,-0.49932,0.1035,-0.39616
0.12864,-1.1998,0.040376,0.40566,-0.27912,-0.055099
0.45158,-0.91079,0.35758,0.31424,0.012776,1.7074
0.10399,-1.4503,-0.47154,-0.23799,0.4815,2.1287
0.46259,3.7111,-0.022521,0.41956,0.11674,4.3165
0.15687,1.43,0.51408,0.48335,-0.018777,2.9434
