LPS, LS, LP, PS, LPSLow, LSLow
0.81932,0.90452,0.79886,0.70306,0.86243,0.80159
0.82352,0.60147,0.88067,0.80562,0.85754,0.85681
0.7677,0.78232,0.79307,0.92924,0.78882,0.77275
0.85787,0.79979,0.87015,0.9179,0.86711,0.98283
0.81603,0.82881,0.77661,0.82424,0.84161,0.78118
0.89191,0.726,0.80926,0.83192,0.85599,0.79983
0.90307,0.91723,0.89109,0.81904,0.81507,0.84916
0.81002,0.83635,0.82197,0.8068,0.86479,0.8609
0.84431,0.73844,0.82998,0.7937,0.73728,0.84353
0.85109,1.0014,0.80232,0.83335,0.81271,0.90786
0.82298,0.72404,0.84184,0.80318,0.81769,0.86496
0.84459,0.93096,0.90664,0.8853,0.87516,0.80127
0.83641,0.87009,0.82118,0.84549,0.83065,0.77894
0.88005,0.76927,0.84613,0.79227,0.80873,0.88252
0.84392,0.76321,0.81104,0.94574,0.73398,0.80156
0.85805,0.94096,0.82457,0.86224,0.84139,0.89629
0.82936,0.83315,0.87242,0.88823,0.77068,0.91448
0.87943,0.94776,0.79474,0.88903,0.83068,0.99844
0.86244,0.91749,0.93116,0.76465,0.8733,0.77101
0.80804,0.82886,0.75988,0.92617,0.82682,0.68838
0.80095,0.91434,0.88013,0.82516,0.84175,0.82949
0.82174,0.83005,0.80826,0.91958,0.87479,0.71891
0.86684,0.90542,0.88757,0.87827,0.88092,0.71277
0.84392,0.78007,0.79286,0.86827,0.72456,0.89079
0.82257,0.77787,0.8224,0.95623,0.8328,0.64168
0.76601,0.85788,0.78355,0.80927,0.78358,0.74847
0.74417,0.81562,0.95753,0.76715,0.74772,0.89118
0.86827,0.8162,0.87714,0.78874,0.815,0.81181
0.75087,0.78479,0.90989,0.84086,0.8551,0.52982
0.75253,0.93681,0.8543,0.74611,0.89455,0.95005
0.82575,0.80406,0.80304,0.87199,0.80981,0.77646
0.83649,0.99279,0.83639,0.82225,0.72739,0.9266
0.85882,0.85413,0.90291,0.79698,0.79163,0.92471
0.85216,0.7555,0.83684,0.71453,0.86469,0.91291
0.83426,0.89041,0.72895,0.80232,0.75089,0.94418
0.82463,0.74605,0.8323,0.88057,0.8232,0.91956
0.87682,0.9221,0.73629,0.76941,0.92127,0.77945
0.83074,0.76118,0.73828,0.73714,0.86629,0.81605
0.84263,0.88515,0.82969,0.79976,0.70198,0.86823
0.82372,0.95228,0.75538,0.85423,0.83658,0.82822
0.80915,0.87771,0.78828,0.74192,0.8881,0.86946
0.82499,0.84895,0.8268,0.79282,0.82716,0.73921
0.78465,0.92018,0.78797,0.93533,0.84544,0.82008
0.84547,0.8785,0.84536,0.86754,0.86414,0.78141
0.79659,0.80233,0.85787,0.85913,0.83671,0.70124
0.90918,0.84911,0.79193,0.92957,0.85134,0.86149
0.85396,0.86582,0.791,0.8247,0.80365,0.74812
0.83702,0.8703,0.76605,0.84783,0.80882,0.84069
0.85196,0.80848,0.82689,0.93583,0.87512,0.79206
0.80734,0.93784,0.69107,0.96669,0.73084,0.78266
0.85942,0.80687,0.81223,0.77142,0.84067,0.70362
0.88633,0.76515,0.72741,0.78599,0.88968,0.8875
0.83336,0.85307,0.76472,0.9761,0.79631,0.78759
0.85212,0.72579,0.83414,0.86827,0.85606,0.88342
0.87004,0.90655,0.85116,0.94654,0.76063,0.89507
0.8328,0.84831,0.88273,0.80072,0.79316,0.79483
0.84557,0.74874,0.83026,0.77892,0.80835,0.69803
0.79178,0.75869,0.69207,0.72954,0.80071,0.86491
0.81694,0.80341,0.74402,0.81935,0.81714,0.86109
0.79096,0.9457,0.83382,0.73671,0.77874,0.81787
0.8899,0.93208,0.9154,0.86169,0.85314,0.71536
0.81948,0.91003,0.81375,0.75485,0.76125,0.82048
0.82784,0.83183,0.87589,0.78234,0.81911,0.82602
0.78897,0.96159,0.91966,0.83594,0.86931,0.75388
0.84298,0.95606,0.88726,0.82264,0.8645,0.94006
0.81917,0.78705,0.8008,0.74936,0.93847,0.81633
0.80701,0.87868,0.92152,0.90499,0.6961,1.0287
0.85772,0.87884,0.84067,0.81979,0.86688,0.83445
0.84586,0.92638,0.82547,0.677,0.77535,0.84589
0.78963,0.8217,0.84019,0.88156,0.9172,0.85258
0.79302,0.94343,0.7814,0.82343,0.76701,0.79073
0.82717,0.71143,0.8226,0.81329,0.7737,0.9176
0.88966,0.88927,0.80597,0.82893,0.89754,0.74199
0.93283,0.92856,0.82313,0.97615,0.77546,0.69064
0.84067,0.9152,0.89294,0.8283,0.85386,0.97995
0.8143,0.82239,0.82307,0.80704,0.76302,0.87107
0.85229,0.73856,0.84838,0.75719,0.84522,0.90392
0.78347,0.8221,0.83485,0.86783,0.74243,0.82363
0.7584,0.9298,0.84074,0.86355,0.95791,0.84322
0.84122,0.60082,0.92678,0.81215,0.79525,0.8118
0.84824,0.76585,0.90219,0.99402,0.88202,0.81186
0.78773,0.79153,0.80594,0.83568,0.75109,0.80277
0.87401,0.76097,0.83693,0.8049,0.94031,0.90335
0.82433,0.68837,0.76369,0.93438,0.76975,0.89264
0.86546,0.92066,0.85461,0.64975,0.90683,0.76266
0.8173,0.79897,0.78119,0.86599,0.74808,0.85775
0.8658,0.79305,0.89172,0.75097,0.80481,0.8762
0.87306,0.57972,0.81432,0.89265,0.88247,0.8825
0.80481,0.93184,0.98128,0.77436,0.83607,0.9328
0.83094,0.86152,0.81559,0.92361,0.91385,0.77033
0.82619,0.79462,0.89178,0.79842,0.8619,0.82441
0.81736,0.78997,0.80486,0.8643,0.87597,0.75634
0.79925,0.7619,0.77756,0.88563,0.96515,0.7615
0.80263,0.77045,0.85162,0.77191,0.90729,0.88041
0.82237,0.72671,0.88792,0.79718,0.89656,0.77567
0.81569,0.87124,0.80648,0.82889,0.75011,0.68315
0.86628,0.83942,0.77057,0.81342,0.77893,0.85782
0.83664,0.87831,0.91854,0.81539,0.83675,0.83505
0.80857,0.77982,0.68609,0.85964,0.72217,0.87305
0.83215,1.0601,0.77122,0.74967,0.77518,0.8845
0.88844,0.82437,0.84395,0.86486,0.78704,0.96048
0.77664,0.74579,0.87755,0.81284,0.92037,0.85557
0.77106,0.81205,0.84562,0.83724,0.77617,0.83013
0.80235,0.7941,0.77156,0.72851,0.86139,0.95513
0.86345,0.74105,0.88408,0.85545,0.86415,0.88646
0.84816,0.90273,0.90814,0.81238,0.83371,0.87296
0.86833,0.75423,0.85304,0.7201,0.94803,0.78565
0.892,0.7176,0.8095,0.85951,0.77012,0.78399
0.7781,0.91196,0.94495,0.75361,0.8145,0.80466
0.81742,0.89039,0.79742,0.90831,0.7182,0.94243
0.92267,0.87757,0.88168,0.90018,0.78749,0.76121
0.81581,1.0124,0.78387,0.79265,0.92818,0.89711
0.90989,0.73263,0.83541,0.9368,0.82331,0.70156
0.83012,0.91838,0.90384,0.92177,0.84744,0.74244
0.81572,0.8178,0.81545,0.71924,0.89212,0.94464
0.8745,0.77679,0.90004,0.77005,0.74967,0.67478
